date,day,weather,student_count,event,food_prepared_kg,food_consumed_kg,waste_kg,meal_type
2023-12-09,Saturday,Cloudy,215,Fest,86.04,75.55,10.49,Breakfast
2023-12-10,Sunday,Humid,237,Fest,128.74,97.16,31.59,Lunch
2023-12-11,Monday,Sunny,380,Sports Day,162.68,139.26,23.42,Breakfast
2023-12-12,Tuesday,Rainy,239,None,96.31,72.35,23.96,Lunch
2023-12-13,Wednesday,Rainy,418,Fest,221.98,178.57,43.4,Breakfast
2023-12-14,Thursday,Sunny,391,Sports Day,159.94,123.07,36.87,Breakfast
2023-12-15,Friday,Rainy,232,Fest,110.7,95.95,14.75,Lunch
2023-12-16,Saturday,Sunny,241,Fest,125.92,104.27,21.65,Dinner
2023-12-17,Sunday,Humid,220,Sports Day,93.85,74.54,19.31,Breakfast
2023-12-18,Monday,Sunny,257,Seminar,152.88,121.46,31.42,Dinner
2023-12-19,Tuesday,Sunny,258,Seminar,130.0,101.96,28.04,Lunch
2023-12-20,Wednesday,Humid,174,None,100.24,88.9,11.34,Dinner
2023-12-21,Thursday,Rainy,367,Sports Day,159.56,124.98,34.58,Lunch
2023-12-22,Friday,Sunny,246,Seminar,123.43,111.72,11.7,Dinner
2023-12-23,Saturday,Cloudy,276,Fest,155.34,118.05,37.3,Lunch
2023-12-24,Sunday,Humid,392,Seminar,214.4,186.79,27.61,Breakfast
2023-12-25,Monday,Humid,204,Sports Day,85.24,70.3,14.94,Dinner
2023-12-26,Tuesday,Humid,304,Fest,161.74,137.15,24.59,Lunch
2023-12-27,Wednesday,Sunny,326,None,181.19,158.17,23.02,Breakfast
2023-12-28,Thursday,Rainy,239,None,104.58,82.83,21.75,Dinner
2023-12-29,Friday,Humid,341,None,146.78,137.08,9.7,Breakfast
2023-12-30,Saturday,Humid,314,None,179.84,166.13,13.71,Lunch
2023-12-31,Sunday,Sunny,241,Seminar,117.84,105.5,12.34,Dinner
2023-01-01,Sunday,Rainy,226,Sports Day,129.35,103.89,25.46,Lunch
2023-01-02,Monday,Cloudy,232,Sports Day,134.59,122.39,12.21,Breakfast
2023-01-03,Tuesday,Humid,364,Seminar,187.11,152.23,34.88,Breakfast
2023-01-04,Wednesday,Rainy,358,Sports Day,147.17,132.48,14.69,Breakfast
2023-01-05,Thursday,Humid,186,None,103.05,96.02,7.03,Lunch
2023-01-06,Friday,Rainy,292,Fest,116.95,90.05,26.9,Lunch
2023-01-07,Saturday,Sunny,373,Fest,208.55,165.22,43.32,Dinner
2023-01-08,Sunday,Sunny,221,Sports Day,105.6,94.42,11.19,Breakfast
2023-01-09,Monday,Rainy,408,Seminar,239.99,225.1,14.89,Breakfast
2023-01-10,Tuesday,Rainy,405,Seminar,208.11,184.4,23.7,Lunch
2023-01-11,Wednesday,Sunny,292,Fest,151.52,127.51,24.02,Lunch
2023-01-12,Thursday,Humid,361,Fest,169.97,151.65,18.32,Lunch
2023-01-13,Friday,Humid,225,Seminar,116.27,93.49,22.79,Lunch
2023-01-14,Saturday,Humid,387,Seminar,230.17,213.08,17.09,Lunch
2023-01-15,Sunday,Humid,243,Seminar,138.0,128.85,9.15,Lunch
2023-01-16,Monday,Cloudy,291,None,133.23,110.61,22.62,Dinner
2023-01-17,Tuesday,Rainy,343,Sports Day,152.31,115.26,37.04,Lunch
2023-01-18,Wednesday,Rainy,341,Seminar,141.43,106.17,35.26,Dinner
2023-01-19,Thursday,Humid,329,Seminar,147.57,131.96,15.6,Lunch
2023-01-20,Friday,Sunny,282,Fest,165.57,138.89,26.68,Lunch
2023-01-21,Saturday,Rainy,365,Seminar,187.6,170.48,17.12,Breakfast
2023-01-22,Sunday,Cloudy,298,Seminar,146.87,134.9,11.96,Dinner
2023-01-23,Monday,Cloudy,256,Fest,104.17,86.71,17.46,Breakfast
2023-01-24,Tuesday,Sunny,365,Sports Day,188.3,161.04,27.25,Dinner
2023-01-25,Wednesday,Cloudy,364,Sports Day,146.9,137.8,9.1,Lunch
2023-01-26,Thursday,Rainy,342,Fest,189.77,175.13,14.65,Breakfast
2023-01-27,Friday,Rainy,308,None,162.34,147.88,14.46,Breakfast
2023-01-28,Saturday,Cloudy,301,None,168.77,156.98,11.79,Dinner
2023-01-29,Sunday,Sunny,350,Fest,199.68,156.94,42.74,Breakfast
2023-01-30,Monday,Rainy,330,Sports Day,152.85,133.71,19.14,Breakfast
2023-01-31,Tuesday,Humid,355,Fest,211.67,165.72,45.95,Lunch
2023-02-01,Wednesday,Sunny,311,None,166.09,143.75,22.34,Lunch
2023-02-02,Thursday,Cloudy,290,Seminar,160.51,126.22,34.29,Lunch
2023-02-03,Friday,Sunny,363,Fest,155.88,140.78,15.11,Breakfast
2023-02-04,Saturday,Cloudy,294,Seminar,123.62,100.93,22.69,Breakfast
2023-02-05,Sunday,Sunny,242,Fest,123.05,101.62,21.43,Lunch
2023-02-06,Monday,Rainy,301,None,173.12,155.29,17.83,Dinner
2023-02-07,Tuesday,Humid,173,None,98.39,76.36,22.03,Breakfast
2023-02-08,Wednesday,Rainy,335,Fest,174.07,139.45,34.62,Dinner
2023-02-09,Thursday,Rainy,174,None,95.9,73.5,22.4,Lunch
2023-02-10,Friday,Rainy,305,Sports Day,135.22,118.66,16.57,Breakfast
2023-02-11,Saturday,Cloudy,258,Sports Day,152.27,120.88,31.39,Dinner
2023-02-12,Sunday,Rainy,238,None,124.89,100.85,24.04,Breakfast
2023-02-13,Monday,Humid,261,Fest,121.78,96.99,24.79,Breakfast
2023-02-14,Tuesday,Cloudy,222,Sports Day,126.7,99.05,27.65,Breakfast
2023-02-15,Wednesday,Humid,328,Sports Day,171.58,146.67,24.91,Dinner
2023-02-16,Thursday,Cloudy,231,Sports Day,110.85,102.57,8.28,Dinner
2023-02-17,Friday,Sunny,269,Sports Day,130.93,111.6,19.33,Dinner
2023-02-18,Saturday,Rainy,286,Fest,140.08,109.95,30.13,Dinner
2023-02-19,Sunday,Sunny,165,None,92.02,74.99,17.02,Breakfast
2023-02-20,Monday,Sunny,175,None,84.35,79.24,5.11,Breakfast
2023-02-21,Tuesday,Rainy,345,Seminar,170.49,130.09,40.4,Dinner
2023-02-22,Wednesday,Humid,196,Seminar,104.85,94.13,10.72,Dinner
2023-02-23,Thursday,Rainy,391,Fest,230.82,213.35,17.47,Lunch
2023-02-24,Friday,Rainy,357,Seminar,210.17,168.97,41.2,Dinner
2023-02-25,Saturday,Humid,334,Seminar,195.7,180.4,15.3,Breakfast
2023-02-26,Sunday,Humid,247,Fest,99.06,82.0,17.06,Breakfast
2023-02-27,Monday,Cloudy,268,Seminar,117.67,108.85,8.81,Dinner
2023-02-28,Tuesday,Cloudy,259,None,123.42,93.38,30.04,Breakfast
2023-03-01,Wednesday,Humid,225,Sports Day,95.8,84.21,11.59,Dinner
2023-03-02,Thursday,Rainy,226,Fest,115.03,108.11,6.92,Lunch
2023-03-03,Friday,Cloudy,264,None,152.89,144.63,8.26,Dinner
2023-03-04,Saturday,Cloudy,273,Fest,113.82,103.13,10.69,Lunch
2023-03-05,Sunday,Cloudy,281,None,139.94,121.17,18.76,Breakfast
2023-03-06,Monday,Sunny,228,None,124.55,112.16,12.39,Breakfast
2023-03-07,Tuesday,Humid,323,Sports Day,190.33,165.49,24.85,Breakfast
2023-03-08,Wednesday,Sunny,301,Fest,124.87,95.51,29.36,Breakfast
2023-03-09,Thursday,Cloudy,383,Sports Day,195.25,180.96,14.29,Lunch
2023-03-10,Friday,Rainy,309,None,131.38,100.59,30.8,Breakfast
2023-03-11,Saturday,Cloudy,260,Sports Day,133.92,120.23,13.69,Lunch
2023-03-12,Sunday,Humid,273,Sports Day,154.3,138.02,16.29,Lunch
2023-03-13,Monday,Humid,342,Seminar,151.98,126.32,25.67,Breakfast
2023-03-14,Tuesday,Cloudy,322,None,149.27,135.04,14.23,Lunch
2023-03-15,Wednesday,Cloudy,401,Seminar,160.45,133.28,27.17,Lunch
2023-03-16,Thursday,Humid,177,None,80.04,71.4,8.65,Lunch
2023-03-17,Friday,Cloudy,309,Sports Day,156.87,126.08,30.79,Lunch
2023-03-18,Saturday,Humid,318,Seminar,142.33,112.81,29.53,Breakfast
2023-03-19,Sunday,Rainy,362,Sports Day,162.07,132.98,29.09,Lunch
2023-03-20,Monday,Rainy,392,Seminar,222.97,182.17,40.8,Dinner
2023-03-21,Tuesday,Rainy,349,Sports Day,145.38,121.86,23.52,Breakfast
2023-03-22,Wednesday,Cloudy,264,None,143.29,120.17,23.11,Dinner
2023-03-23,Thursday,Rainy,300,Seminar,170.26,152.48,17.79,Breakfast
2023-03-24,Friday,Humid,363,Fest,195.55,185.14,10.42,Breakfast
2023-03-25,Saturday,Cloudy,222,Fest,107.79,85.27,22.52,Breakfast
2023-03-26,Sunday,Rainy,342,Sports Day,142.96,115.02,27.94,Dinner
2023-03-27,Monday,Humid,242,Fest,102.67,92.6,10.07,Breakfast
2023-03-28,Tuesday,Sunny,217,Seminar,89.18,75.01,14.18,Lunch
2023-03-29,Wednesday,Humid,354,Seminar,169.67,159.03,10.64,Lunch
2023-03-30,Thursday,Rainy,266,Sports Day,134.19,113.14,21.05,Dinner
2023-03-31,Friday,Rainy,326,Fest,171.63,154.38,17.25,Lunch
2023-04-01,Saturday,Sunny,304,Fest,124.92,96.39,28.53,Lunch
2023-04-02,Sunday,Rainy,309,Seminar,152.71,144.54,8.18,Dinner
2023-04-03,Monday,Sunny,291,None,125.69,100.14,25.54,Breakfast
2023-04-04,Tuesday,Humid,381,Sports Day,157.84,140.92,16.92,Dinner
2023-04-05,Wednesday,Rainy,261,Sports Day,112.24,104.81,7.43,Breakfast
2023-04-06,Thursday,Sunny,245,Seminar,142.67,113.65,29.01,Lunch
2023-04-07,Friday,Cloudy,312,Sports Day,148.74,120.31,28.43,Dinner
2023-04-08,Saturday,Cloudy,193,Seminar,96.28,80.65,15.63,Lunch
2023-04-09,Sunday,Sunny,157,None,92.42,74.51,17.91,Breakfast
2023-04-10,Monday,Sunny,380,Seminar,214.98,201.48,13.5,Breakfast
2023-04-11,Tuesday,Humid,247,Fest,140.57,131.61,8.97,Lunch
2023-04-12,Wednesday,Cloudy,229,Seminar,132.97,125.66,7.31,Lunch
2023-04-13,Thursday,Rainy,246,Sports Day,116.45,90.31,26.14,Breakfast
2023-04-14,Friday,Rainy,371,Seminar,203.04,173.26,29.78,Breakfast
2023-04-15,Saturday,Cloudy,391,Seminar,213.75,190.79,22.96,Lunch
2023-04-16,Sunday,Cloudy,341,None,150.13,122.87,27.27,Breakfast
2023-04-17,Monday,Cloudy,284,None,168.81,130.25,38.56,Dinner
2023-04-18,Tuesday,Rainy,387,Seminar,185.52,149.63,35.89,Lunch
2023-04-19,Wednesday,Rainy,393,Sports Day,192.54,182.11,10.43,Breakfast
2023-04-20,Thursday,Sunny,253,Seminar,109.87,91.35,18.52,Dinner
2023-04-21,Friday,Cloudy,248,Fest,147.45,123.07,24.38,Lunch
2023-04-22,Saturday,Sunny,251,Seminar,130.23,119.18,11.05,Breakfast
2023-04-23,Sunday,Rainy,231,Seminar,117.06,104.95,12.11,Breakfast
2023-04-24,Monday,Rainy,332,Seminar,141.84,132.81,9.03,Dinner
2023-04-25,Tuesday,Sunny,262,Seminar,118.36,93.16,25.2,Lunch
2023-04-26,Wednesday,Rainy,262,Fest,120.65,111.95,8.7,Dinner
2023-04-27,Thursday,Rainy,258,Seminar,104.8,94.06,10.74,Lunch
2023-04-28,Friday,Sunny,206,Sports Day,102.55,78.05,24.5,Lunch
2023-04-29,Saturday,Sunny,270,Fest,114.79,100.87,13.92,Lunch
2023-04-30,Sunday,Sunny,305,Fest,137.35,124.29,13.06,Breakfast
2023-05-01,Monday,Cloudy,401,Seminar,178.48,166.25,12.22,Lunch
2023-05-02,Tuesday,Humid,353,Sports Day,150.97,141.06,9.91,Dinner
2023-05-03,Wednesday,Cloudy,320,Fest,129.63,112.33,17.31,Dinner
2023-05-04,Thursday,Cloudy,297,None,124.89,104.02,20.87,Breakfast
2023-05-05,Friday,Cloudy,350,Fest,209.31,176.62,32.68,Lunch
2023-05-06,Saturday,Cloudy,244,Fest,144.08,118.76,25.33,Breakfast
2023-05-07,Sunday,Humid,387,Seminar,189.34,174.6,14.73,Breakfast
2023-05-08,Monday,Cloudy,340,Seminar,185.11,157.55,27.56,Dinner
2023-05-09,Tuesday,Cloudy,338,Sports Day,136.46,124.25,12.21,Breakfast
2023-05-10,Wednesday,Sunny,153,None,77.65,60.53,17.12,Dinner
2023-05-11,Thursday,Sunny,232,Seminar,134.26,121.69,12.57,Breakfast
2023-05-12,Friday,Humid,248,Fest,141.73,127.81,13.92,Breakfast
2023-05-13,Saturday,Cloudy,382,Fest,159.92,130.19,29.73,Dinner
2023-05-14,Sunday,Sunny,255,Seminar,150.48,132.04,18.44,Dinner
2023-05-15,Monday,Humid,387,Seminar,216.35,203.76,12.59,Lunch
2023-05-16,Tuesday,Rainy,387,Sports Day,231.84,193.95,37.9,Lunch
2023-05-17,Wednesday,Sunny,338,Fest,199.24,161.51,37.74,Lunch
2023-05-18,Thursday,Sunny,307,Sports Day,139.57,113.42,26.15,Lunch
2023-05-19,Friday,Cloudy,245,Sports Day,125.5,105.09,20.41,Dinner
2023-05-20,Saturday,Cloudy,320,Seminar,164.13,123.66,40.47,Dinner
2023-05-21,Sunday,Cloudy,259,Fest,143.36,109.2,34.16,Dinner
2023-05-22,Monday,Sunny,259,Sports Day,112.77,107.02,5.75,Breakfast
2023-05-23,Tuesday,Sunny,373,Seminar,171.8,133.97,37.83,Lunch
2023-05-24,Wednesday,Rainy,407,Fest,179.79,169.71,10.07,Dinner
2023-05-25,Thursday,Sunny,223,Seminar,125.36,112.93,12.43,Dinner
2023-05-26,Friday,Rainy,244,Seminar,124.5,94.98,29.52,Lunch
2023-05-27,Saturday,Humid,320,Fest,142.4,126.15,16.25,Dinner
2023-05-28,Sunday,Sunny,215,None,101.0,89.0,11.99,Breakfast
2023-05-29,Monday,Cloudy,214,Sports Day,103.41,90.87,12.53,Breakfast
2023-05-30,Tuesday,Rainy,191,None,90.25,77.7,12.55,Dinner
2023-05-31,Wednesday,Sunny,339,Sports Day,179.49,142.51,36.98,Dinner
2023-06-01,Thursday,Humid,239,Sports Day,132.56,118.25,14.31,Lunch
2023-06-02,Friday,Cloudy,235,Sports Day,125.96,118.88,7.08,Dinner
2023-06-03,Saturday,Humid,172,None,85.37,64.35,21.02,Dinner
2023-06-04,Sunday,Sunny,349,Fest,149.37,118.8,30.56,Dinner
2023-06-05,Monday,Rainy,329,Fest,175.76,164.62,11.14,Lunch
2023-06-06,Tuesday,Sunny,342,Sports Day,188.76,178.51,10.24,Dinner
2023-06-07,Wednesday,Sunny,173,None,85.41,64.73,20.69,Dinner
2023-06-08,Thursday,Sunny,252,Seminar,138.5,120.29,18.21,Breakfast
2023-06-09,Friday,Sunny,316,None,158.62,142.21,16.41,Dinner
2023-06-10,Saturday,Sunny,387,Sports Day,201.23,180.85,20.37,Dinner
2023-06-11,Sunday,Humid,197,None,105.12,94.71,10.42,Lunch
2023-06-12,Monday,Sunny,315,None,134.44,106.65,27.8,Breakfast
2023-06-13,Tuesday,Sunny,366,Seminar,153.7,143.25,10.45,Breakfast
2023-06-14,Wednesday,Rainy,265,Seminar,138.1,125.53,12.57,Lunch
2023-06-15,Thursday,Cloudy,243,None,140.73,106.71,34.01,Lunch
2023-06-16,Friday,Humid,376,Sports Day,159.77,142.46,17.31,Lunch
2023-06-17,Saturday,Rainy,379,Sports Day,210.82,180.76,30.06,Breakfast
2023-06-18,Sunday,Rainy,309,Seminar,125.52,113.49,12.03,Lunch
2023-06-19,Monday,Humid,255,None,134.81,122.35,12.46,Dinner
2023-06-20,Tuesday,Rainy,345,None,205.71,173.19,32.51,Dinner
2023-06-21,Wednesday,Sunny,357,Sports Day,174.49,135.34,39.15,Breakfast
2023-06-22,Thursday,Rainy,246,Sports Day,99.53,79.22,20.32,Dinner
2023-06-23,Friday,Cloudy,295,Seminar,176.04,132.23,43.81,Breakfast
2023-06-24,Saturday,Humid,227,Fest,90.83,68.89,21.94,Breakfast
2023-06-25,Sunday,Sunny,330,None,143.83,120.25,23.58,Breakfast
2023-06-26,Monday,Rainy,327,Sports Day,165.61,132.9,32.72,Breakfast
2023-06-27,Tuesday,Cloudy,206,None,108.83,90.86,17.98,Dinner
2023-06-28,Wednesday,Humid,240,Sports Day,99.26,80.58,18.68,Breakfast
2023-06-29,Thursday,Cloudy,345,Seminar,197.27,177.93,19.34,Dinner
2023-06-30,Friday,Cloudy,236,None,98.75,76.19,22.55,Lunch
2023-07-01,Saturday,Humid,334,Seminar,171.13,129.94,41.19,Dinner
2023-07-02,Sunday,Humid,284,Seminar,158.8,136.1,22.7,Breakfast
2023-07-03,Monday,Rainy,393,Seminar,213.33,161.47,51.86,Dinner
2023-07-04,Tuesday,Humid,332,Seminar,133.27,105.17,28.09,Dinner
2023-07-05,Wednesday,Rainy,326,Sports Day,172.94,139.57,33.37,Lunch
2023-07-06,Thursday,Rainy,400,Fest,168.58,157.03,11.55,Lunch
2023-07-07,Friday,Cloudy,214,Sports Day,91.5,76.88,14.61,Lunch
2023-07-08,Saturday,Sunny,231,None,93.0,86.22,6.78,Lunch
2023-07-09,Sunday,Sunny,339,None,177.46,137.38,40.08,Breakfast
2023-07-10,Monday,Humid,262,Seminar,132.17,106.26,25.91,Dinner
2023-07-11,Tuesday,Rainy,369,Fest,200.57,154.06,46.52,Lunch
2023-07-12,Wednesday,Humid,294,Seminar,133.7,126.25,7.45,Dinner
2023-07-13,Thursday,Sunny,350,Seminar,175.03,142.61,32.42,Lunch
2023-07-14,Friday,Humid,209,Sports Day,124.79,116.36,8.43,Breakfast
2023-07-15,Saturday,Humid,208,Sports Day,103.18,92.61,10.57,Dinner
2023-07-16,Sunday,Humid,317,Seminar,189.97,173.34,16.63,Dinner
2023-07-17,Monday,Rainy,357,Sports Day,162.76,129.96,32.8,Breakfast
2023-07-18,Tuesday,Cloudy,286,Sports Day,160.07,120.7,39.36,Dinner
2023-07-19,Wednesday,Cloudy,164,None,86.79,75.71,11.08,Lunch
2023-07-20,Thursday,Cloudy,303,Sports Day,121.36,108.79,12.57,Dinner
2023-07-21,Friday,Humid,233,Sports Day,139.33,115.68,23.65,Lunch
2023-07-22,Saturday,Humid,417,Fest,185.53,162.42,23.1,Lunch
2023-07-23,Sunday,Sunny,262,Sports Day,140.53,128.39,12.15,Dinner
2023-07-24,Monday,Rainy,245,None,133.34,104.37,28.97,Breakfast
2023-07-25,Tuesday,Rainy,388,Seminar,200.08,167.27,32.81,Breakfast
2023-07-26,Wednesday,Rainy,260,None,124.07,102.93,21.14,Lunch
2023-07-27,Thursday,Sunny,267,Fest,112.23,94.06,18.17,Dinner
2023-07-28,Friday,Rainy,308,Sports Day,140.29,109.68,30.61,Dinner
2023-07-29,Saturday,Cloudy,254,None,107.92,90.07,17.84,Breakfast
2023-07-30,Sunday,Sunny,326,Fest,170.41,153.97,16.44,Dinner
2023-07-31,Monday,Humid,311,Seminar,172.13,139.03,33.1,Dinner
2023-08-01,Tuesday,Rainy,179,None,105.63,96.62,9.01,Breakfast
2023-08-02,Wednesday,Sunny,333,Sports Day,196.49,164.93,31.56,Dinner
2023-08-03,Thursday,Cloudy,361,Fest,200.0,164.02,35.98,Dinner
2023-08-04,Friday,Sunny,294,None,154.52,128.95,25.58,Dinner
2023-08-05,Saturday,Cloudy,369,Sports Day,212.58,167.15,45.43,Dinner
2023-08-06,Sunday,Rainy,150,None,73.19,59.26,13.93,Lunch
2023-08-07,Monday,Cloudy,340,Fest,187.11,143.34,43.76,Dinner
2023-08-08,Tuesday,Sunny,336,Fest,135.11,102.05,33.05,Dinner
2023-08-09,Wednesday,Cloudy,181,None,77.44,61.88,15.56,Dinner
2023-08-10,Thursday,Rainy,402,Sports Day,189.89,154.22,35.67,Dinner
2023-08-11,Friday,Humid,281,None,138.79,105.0,33.79,Dinner
2023-08-12,Saturday,Sunny,270,Sports Day,112.42,91.99,20.43,Dinner
2023-08-13,Sunday,Sunny,270,Sports Day,149.23,121.07,28.16,Dinner
2023-08-14,Monday,Sunny,406,Sports Day,166.8,153.81,12.99,Breakfast
2023-08-15,Tuesday,Humid,266,None,113.78,105.77,8.0,Dinner
2023-08-16,Wednesday,Sunny,214,Seminar,115.69,97.36,18.33,Breakfast
2023-08-17,Thursday,Humid,267,Fest,155.31,118.85,36.46,Dinner
2023-08-18,Friday,Cloudy,328,Fest,184.86,171.27,13.59,Dinner
2023-08-19,Saturday,Sunny,400,Fest,202.37,163.23,39.14,Breakfast
2023-08-20,Sunday,Sunny,238,None,135.28,107.94,27.35,Dinner
2023-08-21,Monday,Cloudy,379,Fest,221.02,183.59,37.43,Breakfast
2023-08-22,Tuesday,Sunny,349,Sports Day,198.17,178.57,19.6,Breakfast
2023-08-23,Wednesday,Cloudy,254,Fest,142.43,125.59,16.84,Breakfast
2023-08-24,Thursday,Sunny,191,None,106.3,91.05,15.24,Breakfast
2023-08-25,Friday,Rainy,228,Fest,105.04,94.97,10.07,Breakfast
2023-08-26,Saturday,Rainy,325,Seminar,146.9,136.93,9.98,Dinner
2023-08-27,Sunday,Rainy,250,Seminar,146.62,117.99,28.62,Lunch
2023-08-28,Monday,Rainy,293,Seminar,171.6,158.51,13.09,Breakfast
2023-08-29,Tuesday,Cloudy,317,Sports Day,143.72,124.9,18.82,Breakfast
2023-08-30,Wednesday,Rainy,253,Sports Day,130.27,100.66,29.61,Lunch
2023-08-31,Thursday,Cloudy,236,Seminar,127.33,108.75,18.58,Dinner
2023-09-01,Friday,Rainy,378,Fest,154.57,141.9,12.67,Lunch
2023-09-02,Saturday,Cloudy,218,Sports Day,103.02,84.87,18.15,Dinner
2023-09-03,Sunday,Humid,223,Fest,128.47,105.02,23.45,Dinner
2023-09-04,Monday,Humid,328,Seminar,136.49,124.5,11.99,Dinner
2023-09-05,Tuesday,Cloudy,355,Fest,186.98,164.43,22.54,Breakfast
2023-09-06,Wednesday,Sunny,215,Sports Day,93.28,84.36,8.91,Dinner
2023-09-07,Thursday,Sunny,351,Sports Day,195.68,148.59,47.09,Dinner
2023-09-08,Friday,Humid,299,Seminar,143.28,109.23,34.05,Dinner
2023-09-09,Saturday,Humid,300,Fest,136.2,105.11,31.09,Dinner
2023-09-10,Sunday,Rainy,317,Sports Day,133.75,112.01,21.74,Breakfast
2023-09-11,Monday,Cloudy,309,Fest,156.66,125.99,30.67,Lunch
2023-09-12,Tuesday,Cloudy,368,Sports Day,194.99,174.93,20.05,Dinner
2023-09-13,Wednesday,Rainy,390,Fest,216.33,166.51,49.82,Breakfast
2023-09-14,Thursday,Rainy,207,None,111.96,84.5,27.46,Dinner
2023-09-15,Friday,Cloudy,247,Seminar,133.4,100.62,32.78,Lunch
2023-09-16,Saturday,Humid,309,Fest,132.55,112.92,19.63,Breakfast
2023-09-17,Sunday,Humid,392,Sports Day,167.53,128.19,39.34,Dinner
2023-09-18,Monday,Sunny,336,Sports Day,149.46,130.24,19.22,Breakfast
2023-09-19,Tuesday,Rainy,174,None,79.45,61.65,17.8,Breakfast
2023-09-20,Wednesday,Cloudy,330,Sports Day,170.54,140.34,30.2,Dinner
2023-09-21,Thursday,Sunny,274,Fest,110.51,87.11,23.4,Dinner
2023-09-22,Friday,Rainy,364,Sports Day,171.88,162.1,9.78,Breakfast
2023-09-23,Saturday,Rainy,319,None,133.69,108.43,25.26,Lunch
2023-09-24,Sunday,Cloudy,333,None,169.28,136.18,33.1,Breakfast
2023-09-25,Monday,Cloudy,324,Fest,162.99,147.2,15.79,Dinner
2023-09-26,Tuesday,Cloudy,240,None,108.84,91.8,17.04,Breakfast
2023-09-27,Wednesday,Rainy,293,Seminar,173.78,136.8,36.98,Breakfast
2023-09-28,Thursday,Cloudy,363,Seminar,176.38,153.58,22.8,Lunch
2023-09-29,Friday,Humid,293,Seminar,140.38,111.57,28.81,Dinner
2023-09-30,Saturday,Rainy,384,Sports Day,175.14,143.41,31.73,Breakfast
2023-10-01,Sunday,Sunny,193,None,112.28,87.03,25.25,Dinner
2023-10-02,Monday,Cloudy,291,None,125.12,101.01,24.11,Breakfast
2023-10-03,Tuesday,Sunny,204,Sports Day,86.54,71.94,14.61,Lunch
2023-10-04,Wednesday,Humid,219,Seminar,109.72,94.54,15.18,Breakfast
2023-10-05,Thursday,Rainy,290,Seminar,162.39,131.44,30.95,Lunch
2023-10-06,Friday,Rainy,323,Fest,166.26,154.3,11.96,Dinner
2023-10-07,Saturday,Rainy,388,Fest,206.1,176.53,29.57,Lunch
2023-10-08,Sunday,Cloudy,280,Sports Day,140.75,118.16,22.59,Dinner
2023-10-09,Monday,Cloudy,310,Sports Day,145.89,133.2,12.69,Dinner
2023-10-10,Tuesday,Humid,213,Sports Day,118.93,108.51,10.42,Breakfast
2023-10-11,Wednesday,Sunny,286,Seminar,121.45,111.82,9.63,Breakfast
2023-10-12,Thursday,Sunny,212,None,127.08,116.66,10.42,Dinner
2023-10-13,Friday,Cloudy,316,Fest,135.06,111.07,24.0,Dinner
2023-10-14,Saturday,Humid,384,Fest,201.72,157.89,43.83,Lunch
2023-10-15,Sunday,Sunny,348,None,203.14,175.46,27.67,Lunch
2023-10-16,Monday,Sunny,273,Fest,154.52,139.23,15.29,Breakfast
2023-10-17,Tuesday,Rainy,156,None,80.96,61.45,19.5,Dinner
2023-10-18,Wednesday,Humid,151,None,73.83,59.16,14.67,Lunch
2023-10-19,Thursday,Sunny,316,Seminar,169.86,160.95,8.91,Lunch
2023-10-20,Friday,Rainy,260,Fest,133.74,104.49,29.25,Breakfast
2023-10-21,Saturday,Sunny,369,Seminar,169.94,146.75,23.19,Breakfast
2023-10-22,Sunday,Sunny,270,Sports Day,160.26,145.55,14.72,Lunch
2023-10-23,Monday,Rainy,241,Fest,128.06,106.93,21.13,Breakfast
2023-10-24,Tuesday,Humid,350,None,185.29,175.36,9.93,Dinner
2023-10-25,Wednesday,Humid,218,Sports Day,109.88,87.98,21.9,Lunch
2023-10-26,Thursday,Rainy,186,None,82.95,70.96,12.0,Lunch
2023-10-27,Friday,Sunny,280,Fest,167.66,152.92,14.74,Breakfast
2023-10-28,Saturday,Rainy,307,None,153.26,123.23,30.03,Lunch
2023-10-29,Sunday,Sunny,315,Seminar,150.26,138.33,11.93,Dinner
2023-10-30,Monday,Sunny,255,Seminar,116.83,109.43,7.4,Dinner
2023-10-31,Tuesday,Humid,284,None,164.43,125.43,38.99,Lunch
2023-11-01,Wednesday,Cloudy,297,Fest,135.46,121.84,13.62,Lunch
2023-11-02,Thursday,Rainy,240,Sports Day,123.51,103.78,19.73,Lunch
2023-11-03,Friday,Cloudy,403,Fest,214.92,179.93,34.99,Breakfast
2023-11-04,Saturday,Cloudy,297,Sports Day,168.54,141.28,27.26,Dinner
2023-11-05,Sunday,Cloudy,351,Seminar,153.3,135.74,17.56,Breakfast
2023-11-06,Monday,Humid,232,Seminar,119.15,109.74,9.41,Dinner
2023-11-07,Tuesday,Cloudy,294,Fest,171.41,139.05,32.36,Dinner
2023-11-08,Wednesday,Humid,340,None,195.2,160.69,34.51,Breakfast
2023-11-09,Thursday,Sunny,218,Seminar,106.19,94.67,11.52,Breakfast
2023-11-10,Friday,Humid,206,None,85.65,79.32,6.33,Lunch
2023-11-11,Saturday,Cloudy,302,Seminar,149.2,125.11,24.08,Breakfast
2023-11-12,Sunday,Sunny,355,Sports Day,151.08,132.25,18.83,Breakfast
2023-11-13,Monday,Cloudy,376,Sports Day,198.58,171.19,27.39,Dinner
2023-11-14,Tuesday,Humid,370,Seminar,155.44,120.14,35.3,Lunch
2023-11-15,Wednesday,Cloudy,389,Sports Day,175.91,164.46,11.44,Breakfast
